trial,truth,z_A,dec_A,z_B,dec_B,team_UW,team_WCS,team_DSS,team_CF,team_BF
3376,0,-0.7649917501351771,0,-1.5521944468759101,0,0,0,0,0,0
3377,1,0.7726512848567555,1,1.5538061302485668,1,1,1,1,1,1
3378,0,-1.3440692129184846,0,0.8630245767810237,1,0,0,0,0,0
3379,1,1.2136799793544542,1,0.6324430940059693,1,1,1,1,1,1
3380,0,-2.478876052122701,0,-0.6463943952089618,0,0,0,0,0,0
3381,1,1.3768264386493172,1,1.0225464025490614,1,1,1,1,1,1
3382,1,0.5768265557638899,1,0.18892018632047,1,1,1,1,1,1
3383,1,0.11293796216891117,1,-1.6557089287774844,0,0,0,0,0,1
3384,0,-0.8325331994467262,0,0.1634742829724668,1,0,0,0,1,0
3385,1,0.44080376541161914,1,1.2922514769745779,1,1,1,1,1,1
3386,1,1.8973037604805012,1,1.8410872303793293,1,1,1,1,1,1
3387,1,3.8334936632485124,1,-0.33075844295256485,0,1,1,1,1,1
3388,0,0.6198708241503822,1,-0.17383468413872674,0,1,1,1,0,1
3389,0,-1.165325785889756,0,-0.15220044214701725,0,0,0,0,0,0
3390,0,0.02978182428527909,1,-0.31461744029618544,0,0,0,0,0,1
3391,1,1.273329166057484,1,0.5148560382862154,1,1,1,1,1,1
3392,1,-0.3251607224472203,0,0.43713601537696617,1,1,1,1,0,0
3393,0,-1.8607992972206815,0,-0.18825059841718345,0,0,0,0,0,0
3394,1,0.5367190710832114,1,1.1406810339953533,1,1,1,1,1,1
3395,1,1.4077076027014348,1,1.6202875245843158,1,1,1,1,1,1
3396,0,-2.2118082676014286,0,-1.156332420693638,0,0,0,0,0,0
3397,0,-1.320897867654406,0,-0.5723013547881824,0,0,0,0,0,0
3398,1,1.1726517089904065,1,-0.022608119887657263,0,1,1,1,0,1
3399,1,0.6417236132705801,1,-0.16567235720005846,0,1,1,1,0,1
3400,0,0.8162736205989954,1,-2.0160314153060264,0,0,0,0,0,1
3401,1,-0.8113674540763435,0,0.42422245585296214,1,0,0,0,1,0
3402,1,2.9521649334494557,1,0.879320369545288,1,1,1,1,1,1
3403,1,-0.9379924435695796,0,0.24490024810112793,1,0,0,0,1,0
3404,1,-1.4291637188282604,0,0.3910421036029147,1,0,0,0,1,0
3405,1,0.5410872205026931,1,0.8184369279091315,1,1,1,1,1,1
3406,1,-0.5344589282460094,0,1.8111196951636317,1,1,1,1,0,0
3407,0,-0.638755664044879,0,-0.819764529523036,0,0,0,0,0,0
3408,1,0.5262731210453333,1,-0.7716121143338895,0,0,0,0,0,1
3409,0,-0.7957742121074312,0,-0.4904401469936141,0,0,0,0,0,0
3410,1,-0.24241103219677917,0,2.2835612633699456,1,1,1,1,1,0
3411,0,-0.16734384742030894,0,-1.5609005584283882,0,0,0,0,0,0
3412,1,0.2826628852328304,1,1.050135695580284,1,1,1,1,1,1
3413,0,0.5036648707547636,1,0.757913229285114,1,1,1,1,1,1
3414,0,-0.7803722525283068,0,-2.7655342193942603,0,0,0,0,0,0
3415,0,-1.5646474228665894,0,0.01022252360848519,1,0,0,0,1,0
3416,1,-1.0877105518433856,0,1.003410637073095,1,0,0,0,1,0
3417,1,0.42789056855162855,1,0.1326647986201458,1,1,1,1,1,1
3418,0,-1.8692045713626224,0,-1.0464385610897171,0,0,0,0,0,0
3419,1,-0.749961854004778,0,-0.19066235252398034,0,0,0,0,0,0
3420,1,1.1274573091469868,1,0.07143150412437865,1,1,1,1,1,1
3421,0,-2.377670061163392,0,-0.7020960316877769,0,0,0,0,0,0
3422,1,2.0121933783329125,1,-0.09077704275676735,0,1,1,1,1,1
3423,0,-0.44028361560445983,0,-0.7444752526824457,0,0,0,0,0,0
3424,0,-0.6438426310249612,0,0.7907918238466282,1,1,1,1,1,0
3425,1,-0.43476594055058604,0,-0.8144287789151349,0,0,0,0,0,0
3426,0,0.16437229634293804,1,-2.1490584232715904,0,0,0,0,1,1
3427,1,0.5970950664026047,1,1.6067851072343151,1,1,1,1,1,1
3428,1,-0.08609664274080198,0,0.20798224065941784,1,1,1,1,1,0
3429,1,0.799824696651589,1,0.011767707517464143,1,1,1,1,1,1
3430,1,-1.0827854554393803,0,0.288782876267331,1,0,0,0,0,0
3431,1,-1.0353271315491388,0,0.6092767007791269,1,0,0,0,1,0
3432,1,-0.5201860853010783,0,-0.12405122711836569,0,0,0,0,0,0
3433,0,-0.25047273239028606,0,0.10593112764730295,1,0,0,0,1,0
3434,0,-0.6032583218061316,0,-1.3622625738088963,0,0,0,0,0,0
3435,1,1.6489792655557527,1,0.09817382215081394,1,1,1,1,1,1
3436,0,-1.5199898521685768,0,-2.6146962552847524,0,0,0,0,0,0
3437,0,-0.025332159518658193,0,0.772237134863775,1,1,1,1,0,0
3438,0,-0.7138705523952811,0,-0.5760876965596295,0,0,0,0,0,0
3439,1,-0.34304519474092865,0,1.0701040917371585,1,1,1,1,0,0
3440,0,-0.21469232928708104,0,0.07657458426624986,1,0,0,0,1,0
3441,0,-0.6660118582452326,0,0.14981378037132198,1,0,0,0,1,0
3442,0,-1.2291191941453987,0,-0.4077755285743464,0,0,0,0,0,0
3443,0,-0.5580009128559084,0,-0.01177260726082524,0,0,0,0,0,0
3444,1,0.470469614062608,1,-0.5612844126119443,0,0,0,0,0,1
3445,0,-0.7536880685175025,0,-1.5711785562297327,0,0,0,0,0,0
3446,1,0.18740685008920055,1,0.2988940664947452,1,1,1,1,1,1
3447,1,-0.7049485388936377,0,-0.2797763803957657,0,0,0,0,0,0
3448,0,-0.5252345841051277,0,1.0254641732494263,1,1,1,1,1,0
3449,1,-0.20271437372141454,0,0.7751444293071101,1,1,1,1,1,0
3450,1,-0.42032886764406785,0,-0.3164813901205392,0,0,0,0,0,0
3451,1,0.35930015589739295,1,0.12845956149441984,1,1,1,1,1,1
3452,0,0.1340265441721783,1,-0.26699341801190046,0,0,0,0,1,1
3453,0,-0.4143864923090188,0,-0.46800295614891696,0,0,0,0,0,0
3454,1,0.06885779164241101,1,0.6717460329342649,1,1,1,1,1,1
3455,1,0.028653942132142562,1,0.46865454446230803,1,1,1,1,1,1
3456,1,1.2358132621887679,1,-0.99065674847008,0,1,1,1,0,1
3457,1,-1.7967357694472401,0,-1.7509045675039108,0,0,0,0,0,0
3458,0,0.19736498919948053,1,-0.773609044891991,0,0,0,0,0,1
3459,1,-1.274015774930339,0,0.9604927050983573,1,0,0,0,1,0
3460,0,-2.0154079083229806,0,-0.762369034563579,0,0,0,0,0,0
3461,1,0.08573416873677442,1,1.6365641134052251,1,1,1,1,1,1
3462,0,1.5701241429308448,1,-0.44688669929889874,0,1,1,1,1,1
3463,0,1.0774193600142667,1,0.9571960642519787,1,1,1,1,1,1
3464,1,1.3064877557971357,1,1.5519034392643056,1,1,1,1,1,1
3465,1,0.9565423782954499,1,1.4512868651744668,1,1,1,1,1,1
3466,1,-1.2622769680124746,0,-0.8035116342070004,0,0,0,0,0,0
3467,0,-0.4432418371193011,0,-0.38285933202679834,0,0,0,0,0,0
3468,0,-1.1492215185599712,0,0.8227734874823142,1,0,0,0,1,0
3469,1,-0.21666933362272178,0,0.6723447247580383,1,1,1,1,1,0
3470,0,-0.4451969100253407,0,0.1543599049989679,1,0,0,0,1,0
3471,0,-1.0711100094466988,0,-1.7878873051156217,0,0,0,0,0,0
3472,1,1.4692995459688505,1,2.3187899306080673,1,1,1,1,1,1
3473,0,-2.5359547676126675,0,-1.1913744025654163,0,0,0,0,0,0
3474,1,0.675011422345982,1,-1.5944251417501967,0,0,0,0,1,1
3475,0,-1.4790972235140434,0,-0.7511257378250669,0,0,0,0,0,0
3476,1,0.19036417108430642,1,-2.0474838515210667,0,0,0,0,1,1
3477,1,0.9046264194792415,1,-0.6851251447911667,0,1,1,1,0,1
3478,1,-0.517307862610067,0,2.9585118331044455,1,1,1,1,1,0
3479,1,0.7642321393124648,1,0.019959222496780227,1,1,1,1,1,1
3480,0,-0.8123382052092645,0,-1.8277871679797908,0,0,0,0,0,0
3481,1,-0.060586865176888716,0,0.42529788656611756,1,1,1,1,0,0
3482,1,0.12942751398908026,1,-0.4978037450319751,0,0,0,0,1,1
3483,1,0.4454481088130739,1,1.2645191996739302,1,1,1,1,1,1
3484,1,-0.1678365125632122,0,-0.48954477938604035,0,0,0,0,0,0
3485,1,0.6070944753256113,1,0.6707337101351589,1,1,1,1,1,1
3486,1,0.32182337833392427,1,-0.7470590368724591,0,0,0,0,1,1
3487,1,-0.011282537066960807,0,2.9990281447905534,1,1,1,1,1,0
3488,0,0.9898422339029836,1,0.10362372002731424,1,1,1,1,1,1
3489,0,-0.18476007743837902,0,-0.5455057974824675,0,0,0,0,0,0
3490,1,0.21728776737704553,1,0.10704174936871486,1,1,1,1,1,1
3491,0,-0.4541395691752912,0,-0.9535999832493642,0,0,0,0,0,0
3492,1,-0.42682013677350816,0,-0.36091347980751765,0,0,0,0,0,0
3493,1,0.1632283932214167,1,-0.38839672618118626,0,0,0,0,1,1
3494,0,-0.9200774504382476,0,1.2783288504619517,1,1,1,1,0,0
3495,1,-0.6467939099098826,0,-0.15261395772123854,0,0,0,0,0,0
3496,1,0.9873540479944178,1,-1.7294189066384211,0,0,0,0,1,1
3497,1,0.09438729738717411,1,-0.7659677208798944,0,0,0,0,1,1
3498,0,-0.9554666674474037,0,0.5277246199991376,1,0,0,0,1,0
3499,1,0.03128014087664477,1,0.1476759434086632,1,1,1,1,1,1
3500,0,2.3590905906430994,1,-0.5340816001363711,0,1,1,1,0,1
3501,1,-0.06261515017401287,0,1.5698144514190928,1,1,1,1,1,0
3502,0,-2.6686769538858277,0,-1.177166589172303,0,0,0,0,0,0
3503,1,-0.9999319709588356,0,1.032417722130904,1,1,1,1,0,0
3504,1,1.3593026226954348,1,-0.2678831497875924,0,1,1,1,1,1
3505,1,1.93645269168313,1,0.9758766367523337,1,1,1,1,1,1
3506,0,-1.2817971913728536,0,-0.7911352507696586,0,0,0,0,0,0
3507,1,1.878949669635464,1,0.15845082514430972,1,1,1,1,1,1
3508,1,1.3415899998425442,1,1.2201336575112773,1,1,1,1,1,1
3509,0,-0.7894801309860889,0,0.34802480768249955,1,0,0,0,1,0
3510,1,0.3395537162294645,1,0.23457201459541524,1,1,1,1,1,1
3511,1,0.7808702264156533,1,-0.07162366999478542,0,1,1,1,0,1
3512,1,1.4774558221536411,1,1.999147584481654,1,1,1,1,1,1
3513,1,0.9972945655950222,1,0.9893308114979688,1,1,1,1,1,1
3514,1,-0.0768083017986958,0,0.008858191342114963,1,0,0,0,1,0
3515,1,0.42579295297368924,1,-0.25308436328975503,0,1,1,1,0,1
3516,1,2.581263454721924,1,1.4248975069421395,1,1,1,1,1,1
3517,0,-0.348786202703808,0,-0.2845999139468407,0,0,0,0,0,0
3518,1,1.4693254268826152,1,0.2364470048739138,1,1,1,1,1,1
3519,1,1.1398849872492323,1,0.5149751755625938,1,1,1,1,1,1
3520,1,0.8733577439977027,1,0.7377968746369915,1,1,1,1,1,1
3521,1,0.708698900015069,1,0.34331085256922844,1,1,1,1,1,1
3522,0,0.2973906253249794,1,0.8036868668429943,1,1,1,1,1,1
3523,0,0.1186422353106833,1,0.8593384762119868,1,1,1,1,1,1
3524,1,0.8638934780115486,1,0.9318881192017995,1,1,1,1,1,1
3525,0,-1.293762525547888,0,0.9747189904956274,1,0,0,0,0,0
3526,0,-0.2144411944515281,0,-0.391503231861778,0,0,0,0,0,0
3527,0,-0.6670079364680834,0,0.2903310050046153,1,0,0,0,0,0
3528,1,0.29174408865492407,1,1.4044563188719414,1,1,1,1,1,1
3529,0,2.0787759749660677,1,0.61903828001661,1,1,1,1,1,1
3530,0,-2.1390513077078275,0,0.5159991477383439,1,0,0,0,1,0
3531,0,0.35851285905748287,1,0.2311891940816846,1,1,1,1,1,1
3532,0,-1.4626709442538306,0,1.5571281156380858,1,1,1,1,1,0
3533,0,-0.4688045106566039,0,-0.9396957852654911,0,0,0,0,0,0
3534,1,3.168587519090185,1,0.2447792124397894,1,1,1,1,1,1
3535,1,-0.36236899482406293,0,0.18548952334986585,1,0,0,0,1,0
3536,0,-1.3238726548272637,0,-0.7680671447638094,0,0,0,0,0,0
3537,1,0.5824862628483997,1,-1.5887720434149362,0,0,0,0,0,1
3538,0,-1.4472169576313618,0,0.9748648057082475,1,0,0,0,0,0
3539,0,0.284056350940301,1,-1.4260404590462774,0,0,0,0,1,1
3540,1,0.06547056393670492,1,0.5698149087460972,1,1,1,1,1,1
3541,1,1.254009640149337,1,-1.0218611776748867,0,1,1,1,1,1
3542,1,-0.7291891318000693,0,1.0207157307197385,1,1,1,1,0,0
3543,0,-2.4068315021542253,0,-1.1853960359401978,0,0,0,0,0,0
3544,0,-0.8289849789530495,0,-1.5359619241090576,0,0,0,0,0,0
3545,0,-2.168507838037595,0,-0.20565653551829377,0,0,0,0,0,0
3546,0,0.9182689127654503,1,-1.1007345804826287,0,0,0,0,0,1
3547,1,-0.929803490494998,0,-0.17415909608637292,0,0,0,0,0,0
3548,0,-1.6376866876706977,0,-0.22821038480037942,0,0,0,0,0,0
3549,1,1.0136198854746101,1,1.1999894536344173,1,1,1,1,1,1
3550,1,0.013636049937993833,1,-0.4184004878717116,0,0,0,0,0,1
3551,1,-0.918387969867604,0,-0.5911924739914997,0,0,0,0,0,0
3552,0,1.4399641600719595,1,-0.3765163333177251,0,1,1,1,1,1
3553,1,-0.401633803159574,0,0.9392525802580823,1,1,1,1,1,0
3554,0,-0.7962578074965492,0,1.0627551918606248,1,1,1,1,1,0
3555,1,0.3908074798939697,1,-0.6713295982937014,0,0,0,0,0,1
3556,0,0.11030915196657787,1,-0.7179671012703807,0,0,0,0,1,1
3557,1,1.0623524606710588,1,1.5757860250752542,1,1,1,1,1,1
3558,1,-0.22680103773100568,0,2.373094536138719,1,1,1,1,1,0
3559,1,0.2741727825566932,1,-0.5930909993087541,0,0,0,0,0,1
3560,1,0.37307756645818424,1,-0.33881191980664993,0,1,1,1,1,1
3561,1,1.348959498198562,1,0.7811000946098597,1,1,1,1,1,1
3562,1,-0.5683219148586013,0,-0.1777431421930873,0,0,0,0,0,0
3563,0,1.418110556755782,1,-1.1592317545099526,0,1,1,1,1,1
3564,1,-0.15918338745944416,0,0.6444706063689072,1,1,1,1,0,0
3565,1,0.5912506032434067,1,1.9494199537397776,1,1,1,1,1,1
3566,1,-0.5599894396932418,0,-0.909482295099386,0,0,0,0,0,0
3567,0,-1.8981590116406166,0,1.0983341077795128,1,0,0,0,0,0
3568,1,-0.274428409077624,0,-0.17476921858288808,0,0,0,0,0,0
3569,0,-1.5705232176642552,0,-0.054208078741801446,0,0,0,0,0,0
3570,1,0.18574297584516947,1,1.9908507211018605,1,1,1,1,1,1
3571,0,-1.5789650287637407,0,-0.07467640769788808,0,0,0,0,0,0
3572,0,0.09555242129420982,1,-0.6974910481991883,0,0,0,0,0,1
3573,0,-1.3829838953183748,0,0.3181756226947392,1,0,0,0,0,0
3574,0,-1.4938154934519152,0,-0.5731662023324405,0,0,0,0,0,0
3575,0,-0.9929688641172687,0,0.12135104959461429,1,0,0,0,1,0
3576,1,1.5928388786962944,1,0.1953190016221806,1,1,1,1,1,1
3577,0,-0.38512382638960074,0,0.4611528969890385,1,1,1,1,0,0
3578,1,0.50031047011253,1,-0.9942316925502163,0,0,0,0,0,1
3579,0,-2.033044769968679,0,-1.413521624093676,0,0,0,0,0,0
3580,1,-0.5427084598637094,0,-1.0089284248679462,0,0,0,0,0,0
3581,1,-0.6784099400396236,0,0.34357057080366044,1,0,0,0,1,0
3582,0,0.7068512236723467,1,-1.9295382188097703,0,0,0,0,1,1
3583,1,1.1305631231316475,1,-0.2918315750668192,0,1,1,1,0,1
3584,1,-0.2616205089241941,0,-0.7075086045688078,0,0,0,0,0,0
3585,1,0.035628356174344566,1,1.8796762295388239,1,1,1,1,1,1
3586,0,-1.425290176237334,0,-1.390680352175839,0,0,0,0,0,0
3587,0,-1.4858612163807086,0,-1.6865457029233424,0,0,0,0,0,0
3588,1,1.0603010312161805,1,0.6483385337657696,1,1,1,1,1,1
3589,0,-0.8875362207843132,0,1.2868211545616601,1,1,1,1,1,0
3590,1,2.6811677442974635,1,0.28393292075431503,1,1,1,1,1,1
3591,0,0.6503598245169983,1,-0.4387193064770642,0,1,1,1,1,1
3592,1,1.9094803404667222,1,1.690757461078476,1,1,1,1,1,1
3593,0,0.0713569749481262,1,0.4782293382164461,1,1,1,1,1,1
3594,0,-1.022659070507189,0,0.025414984611892455,1,0,0,0,0,0
3595,1,1.1977908845295842,1,-0.18234072840019333,0,1,1,1,0,1
3596,1,0.25116730547134203,1,0.855957906286613,1,1,1,1,1,1
3597,1,2.2302760507283628,1,-0.960784095352687,0,1,1,1,1,1
3598,1,1.0042793830499206,1,-0.22367554939259793,0,1,1,1,1,1
3599,0,-0.3376396413969848,0,1.0314626509552496,1,1,1,1,0,0
3600,0,-0.4729273375704909,0,0.9019926847411216,1,1,1,1,0,0
3601,0,1.1402664273608583,1,0.03748469933537585,1,1,1,1,1,1
3602,1,-0.8337503338367857,0,-1.5293537213766584,0,0,0,0,0,0
3603,0,1.2382878276687261,1,-1.60822152798315,0,0,0,0,1,1
3604,1,0.4138461925458623,1,-0.27947242861406874,0,1,1,1,0,1
3605,0,-2.006148975815651,0,-0.5716990313387171,0,0,0,0,0,0
3606,0,-1.3522097316430561,0,-1.6504111505059629,0,0,0,0,0,0
3607,0,-2.250807262723583,0,-0.6463137235822318,0,0,0,0,0,0
3608,0,0.05365674558564004,1,1.3672952381553558,1,1,1,1,1,1
3609,0,-1.6382929503465196,0,0.0008358768586727572,1,0,0,0,0,0
3610,1,0.7686676662047002,1,0.6188266289610365,1,1,1,1,1,1
3611,0,0.5342170301658477,1,-1.417555419018488,0,0,0,0,0,1
3612,1,-0.07201692856613684,0,-1.238984786712507,0,0,0,0,0,0
3613,1,0.3318963069756077,1,-0.8281964255430382,0,0,0,0,0,1
3614,1,-0.7033666099160157,0,-1.2793891480410102,0,0,0,0,0,0
3615,1,0.21164289104880235,1,0.4750352622415091,1,1,1,1,1,1
3616,0,1.974023625273372,1,-0.016114195592640823,0,1,1,1,0,1
